id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,production_countries,spoken_languages,vote_average,vote_count,popularity,tagline,homepage,budget,revenue
13824,Superstar,"Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies, and her conversations with her only friend focus on achieving super-stardom.",Comedy|Family,,Molly Shannon|Will Ferrell|Elaine Hendrix|Harland Williams|Tom Green|Glynis Johns|Mark McKinney|Jason Blicker|Gerry Bamman|Emmy Laybourne,,1999/10/8,81,SNL Studios,Canada,English,5.1,83,4.04701,Dare to dream.,,0,0
71688,The Iron Lady,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",History|Drama,capitalism|prime minister|argentina|margaret thatcher|british overseas territory|war propaganda|british politics|british prime minister|female politician|falklands war|political leader|female prime minister|right wing|falklands|woman director|1980s,Meryl Streep|Anthony Stewart Head|Harry Lloyd|Jim Broadbent|Susan Brown|Alice da Cunha|Phoebe Waller-Bridge|Iain Glen|Alexandra Roach|Victoria Bewick,François Ivernel|Damian Jones|Adam Kulick,2011/12/30,105,UK Film Council|Canal+|DJ Films|CinéCinéma|Pathé|Film4|Goldcrest Pictures|Yuk Films,France|United Kingdom,English,6.2,527,23.3784,Never Compromise,http://weinsteinco.com/sites/iron-lady/,13000000,114956699
15173,Jonah: A VeggieTales Movie,"Get ready as Bob the Tomato, Larry the Cucumber and the rest of the Veggies set sail on a whale of an adventure in Big Idea's first full-length, 3-D animated feature film. This is the story of Jonah and the Whale as you've never seen it before - a story where we learn that one of the best gifts you can give - or get - is a second chance.",Action|Adventure|Animation|Comedy|Family|Fantasy|Romance,,Phil Vischer|Mike Nawrocki|Tim Hodge|Lisa Vischer|Daniel Anderson|Kristin Blegen|Shelby Vischer|Jim Poole|Ron Smith|Sarah Catherine Brooks,,2002/10/4,82,Big Idea Productions,United States of America,Český|English,6.4,22,1.446172,Fresh Fish. Mixed Vegetables.,,0,0
8291,Poetic Justice,"In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",Drama|Romance,loss of lover|sadness|los angeles|road movie,Janet Jackson|Tupac Amaru Shakur|Regina King|Joe Torry|Tyra Ferrell|Roger Guenveur Smith|Billy Zane|Khandi Alexander|Maya Angelou|Lori Petty,John Singleton|Steve Nicolaides,1993/7/23,109,Columbia Pictures,United States of America,English|Français,6.9,47,3.650857,A Street Romance.,http://www.janetjackson.com,14000000,27515786
13950,All About the Benjamins,"Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds, Jackson has unorthodox methods of tracking down low-life criminals, but they work, and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law, and Jackson. During a cat and mouse chase, the two stumble on a multi-million dollar diamond heist. Hiding from Jackson, Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake, much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes), he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately, his wallet, which held the ticket, was left in the thieves' van, so he persuades Jackson to help him get it back.",Action|Adventure|Comedy,record store|sexuality|autograph|underwear|painting|safe|sexual attraction|motorcycle|juvenile delinquent|stoner|music store|hand on crotch|premarital sex|raised middle finger|employer employee relationship|cupcake|twenty something|money bag|sidewalk|storem,Ice Cube|Mike Epps|Tommy Flanagan|Carmen Chaplin|Eva Mendes|Roger Guenveur Smith|Oscar Isaac,,2002/3/8,95,New Line Cinema,United States of America,English|Français,5.8,48,5.102258,Money can make people do funny things.,,14000000,25482931
12158,Vampire in Brooklyn,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",Comedy|Horror|Romance,vampire|half vampire,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon|Zakes Mokae|Joanna Cassidy|W. Earl Brown|Simbi Khali,Eddie Murphy|Stuart M. Besser|Marianne Maddalena|Mark Lipsky,1995/10/27,100,Paramount Pictures,United States of America,English,4.5,111,6.772615,A comic tale of horror and seduction.,,14000000,19800000
11586,Exorcist II: The Heretic,"Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",Horror|Thriller|Fantasy,exorcism|examination|pact with the devil|possession|priest|devil|demonic possession|locust,Linda Blair|Richard Burton|Louise Fletcher|Max von Sydow|Kitty Winn|Paul Henreid|James Earl Jones|Ned Beatty|Belinda Beatty|Rose Portillo,John Boorman|Richard Lederer,1977/6/17,118,Warner Bros.,United States of America,English|Français|Español,4.5,133,11.543363,It's four years later... what does she remember?,,14000000,30749142
10008,An American Haunting,Based on the true events of the only case in US History where a spirit caused the death of a man.,Horror|Thriller,witch|independent film|curse|suitor|family,Donald Sutherland|Sissy Spacek|James D'Arcy|Matthew Marsh|Gaye Brown|Vernon Dobtcheff|Thom Fell|Shauna Shim|Zoe Thorne|Sam Alexander,Simon Franks|Zygi Kamasa|Maxime Rémillard|Robert Little|Andrei Boncea|Alessandro Fracassi|Nelson Leong|Julien Remillard|Christopher Milburn|Lawrence Steven Meyers|Francis Delia|Allan Zeman|André Rouleau,2005/5/5,83,Media Pro Pictures|Allan Zeman Productions|After Dark Films|Remstar Productions|Sweetpea Entertainment|Redbus Pictures|Midsummer Films,United Kingdom|United States of America,English,5.3,142,7.436315,Possession Knows No Bounds,,0,0
2830,My Boss's Daughter,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",Comedy|Romance,,Ashton Kutcher|Tara Reid|Andy Richter|Jeffrey Tambor|Michael Madsen|Jon Abrahams|David Koechner|Carmen Electra|Molly Shannon|Terence Stamp,David Zucker|Ashton Kutcher|John Jacobs,2003/8/21,83,Dimension Films,United States of America,English,4.4,180,14.813614,,,14000000,0
12403,A Perfect Getaway,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",Thriller|Mystery|Adventure,hawaii|honeymoon|double murder|murder,Milla Jovovich|Timothy Olyphant|Steve Zahn|Chris Hemsworth|Anthony Ruivivar|Kiele Sanchez|Marley Shelton|Wendy Braun|Dale Dickey|Peter 'Navy' Tuiasosopo,Robert Bernacchi|Mark Canton|Ryan Kavanaugh|Tucker Tooley|Robbie Brenner|Bill Block|Camille Brown|Scott Fischer|Kimberly Fox|Ken Halsband,2009/6/8,98,Davis Entertainment|Relativity Media|Rogue|QED International|Tooley Productions,United States of America,English,6.2,351,20.792603,Welcome to paradise. Enter at your own risk.,,14000000,22852638
34563,Our Family Wedding,"The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.",Comedy,interracial marriage|wedding|duringcreditsstinger,Forest Whitaker|America Ferrera|Carlos Mencia|Regina King|Lance Gross|Diana Maria Riva|Lupe Ontiveros|Anjelah N. Johnson|Charlie Murphy|Shannyn Sossamon,,2010/3/12,103,Fox Searchlight Pictures|Dune Entertainment|Sneak Preview Entertainment|Pointe Studios,United States of America,English,5.7,39,6.733485,To have and to hold... 'Til dads do us part.,http://www.foxsearchlight.com/ourfamilywedding/,14000000,21409028
14557,Dead Man on Campus,"Josh Miller (Tom Everett Scott) is a studious and responsible pre-med student entering college as a freshman. His wild, hard-partying roommate Cooper Frederickson (Mark-Paul Gosselaar), on the other hand, is a spoiled rich kid who never studies and spends his time getting drunk and ogling co-eds. Before long, Cooper's fun-filled lifestyle has corrupted Josh, and both are on the verge of flunking out.",Comedy,college|drug|fraternity house|pot|teen suicide|autopsy room,Tom Everett Scott|Mark-Paul Gosselaar|Poppy Montgomery|Lochlyn Munro|Randy Pearlstein|Corey Page|Alyson Hannigan|Mari Morrow|Mark Carapezza|Jeff Tarpley,Gale Anne Hurd|David Gale,1998/8/21,96,Paramount Pictures|MTV Films,United States of America,English,5.6,49,7.708227,,,0,0
10368,Tea with Mussolini,"Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.",Comedy|Drama|War,italy|hotel|loss of mother|ambassador|world war ii|loss of parents|widow|benito mussolini|independent film,Cher|Judi Dench|Joan Plowright|Maggie Smith|Lily Tomlin|Baird Wallace|Charlie Lucas|Massimo Ghini|Paolo Seganti|Claudio Spadaro,Clive Parsons|Marco Chimenz,1999/3/25,117,Medusa Produzione|Cattleya|Cineritmo|Film and General Productions,United Kingdom|Italy,English|Italiano|Pусский,5.8,32,2.238646,,,12000000,21001563
10280,Thinner,"A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.",Horror|Thriller,blow job|curse|fat suit|steven king,Robert John Burke|Joe Mantegna|Lucinda Jenney|Michael Constantine|Kari Wuhrer|Bethany Joy Lenz|Daniel von Bargen|Stephen King|Ed Wheeler|Walter Bobbie,Richard P. Rubinstein|Mitchell Galin,1996/10/25,92,Paramount Pictures|Spelling Films,United States of America,English,5.5,124,7.866961,Let the curse fit the crime.,,0,0
12637,"New York, New York","An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.",Drama|Music|Romance,new york|jazz|saxophonist|falling in love,Liza Minnelli|Robert De Niro|Lionel Stander|Barry Primus|Dick Miller|Mary Kay Place|Shera Danese|Frank Sivero|Don Calfa,Irwin Winkler|Robert Chartoff,1977/6/21,155,United Artists|Chartoff-Winkler Productions,United States of America,English,6.1,67,3.876242,,,0,0
34152,Crooklyn,"From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",Comedy|Drama,black people|1970s|jazz musician|straßenkids|dysfunctional family|independent film|teacher|urban|parenthood,Alfre Woodard|Delroy Lindo|David Patrick Kelly|Zelda Harris|Carlton Williams|Sharif Rashed|Tse-Mach Washington|Christopher Knowings|José Zúñiga|Isaiah Washington,,1994/5/13,115,Universal Pictures|40 Acres & A Mule Filmworks,United States of America,English,6.7,31,1.89218,,,0,0
14434,I Think I Love My Wife,"Richard Cooper (Rock) is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point he takes lunch late to look at them. When old crush Nikki Tru (Kerry Washington) visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship.",Comedy|Romance,,Chris Rock|Kerry Washington|Gina Torres|Steve Buscemi|Edward Herrmann|Welker White|Samantha Ivers|Michael Kenneth Williams|Christina Vidal|Eliza Coupe,Chris Rock|Lisa Stewart,2007/3/16,90,Fox Searchlight Pictures,India|United States of America,English,5,55,4.536745,In marriage no one can hear you scream.,,11000000,13196245
11470,Jason X,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",Horror|Science Fiction,places and planets|space marine|future|cryogenics|space|slaughter|series of murders|scientist|freeze,Kane Hodder|Lexa Doig|Chuck Campbell|Lisa Ryder|David Cronenberg|Markus Parilo|Jonathan Potts|Dov Tiefenbach|Melyssa Ade|Todd Farmer,Sean S. Cunningham|Noel Cunningham,2001/7/24,91,New Line Cinema|Sean S. Cunningham Films|Crystal Lake Entertainment,United States of America,English,4.5,291,11.220643,Evil has an upgrade.,,11000000,16951798
10741,Bobby,"In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles.",History|Drama,hotel|senator|kitchen|marriage crisis|politics|xenophobia,Anthony Hopkins|Heather Graham|Ashton Kutcher|Mary Elizabeth Winstead|Helen Hunt|Shia LaBeouf|Harry Belafonte|Joy Bryant|Nick Cannon|Emilio Estevez,Anthony Hopkins|Holly Wiersma|Edward Bass|Daniel Grodnik|Michelle Krumm|Matt Landon|Michel Litvak|Gary Michael Walters,2006/9/5,120,The Weinstein Company|Bold Films|Holly Wiersma Productions,United States of America,English|Deutsch|Español,6.4,119,11.706309,He saw wrong and tried to right it. He saw suffering and tried to heal it. He saw war and tried to stop it.,,0,0
